servers,workload,cpu,energy,temperature,efficiency
4,56.32,52.09,103.86,43.71,42.25
3,54.04,52.01,86.01,43.74,52.11
3,51.72,43.51,83.85,43.76,49.69
2,49.89,43.03,60.83,43.42,77.08
3,48.06,46.16,81.11,43.44,47.43
3,46.5,37.46,73.82,43.11,47.88
2,45.6,42.66,65.47,42.78,59.38
3,44.64,39.5,76.16,42.46,44.78
3,44.43,44.25,80.19,42.48,43.75
3,44.85,38.25,81.94,42.5,42.4
3,43.9,38.87,72.02,42.18,43.75
2,43.92,46.67,63.22,41.87,60.01
2,43.69,41.09,66.74,41.57,53.21
3,44.91,44.99,80.46,41.59,40.37
2,45.49,38.69,63.88,41.29,63.2
3,46.23,44.25,85.51,41.34,40.47
2,46.37,34.16,56.15,41.04,72.04
3,46.83,44.19,78.93,41.06,44.57
2,46.94,40.29,57.98,40.77,73.19
3,47.1,46.62,87.15,40.83,40.01
3,46.78,46.46,79.06,40.85,43.26
2,46.06,39.68,64.58,40.56,60.69
3,45.44,33.65,69.7,40.28,51.45
3,43.82,35.03,69.68,40.01,47.73
3,42.42,38.15,76.02,40.02,41.59
3,41.35,37.39,72.13,39.75,44.47
3,39.89,37.35,78.57,39.78,38.93
3,38.6,38.21,72.93,39.78,38.18
3,36.9,30.16,68.13,39.52,38.26
2,34.91,33.05,59.79,39.25,48.96
2,33.62,29.65,52.86,39.0,50.17
2,32.33,27.48,55.08,38.75,48.0
2,31.55,27.8,56.61,38.5,47.08
2,30.82,30.49,54.9,38.26,43.91
2,30.15,26.97,51.84,38.02,49.74
2,30.14,26.88,50.57,37.78,47.44
2,30.6,29.75,55.29,37.55,43.69
2,32.67,32.3,52.71,37.33,51.13
3,35.42,32.86,74.34,37.35,35.04
3,37.18,35.08,74.07,37.37,36.35
2,39.71,39.32,60.91,37.15,57.14
2,41.59,36.68,63.87,36.93,56.55
3,44.5,41.64,73.56,36.95,49.57
2,47.24,42.42,65.72,36.74,64.68
2,49.83,46.33,64.51,36.53,69.98
2,52.49,47.92,73.39,36.55,71.33
3,55.07,45.11,85.52,36.62,49.28
4,57.27,48.18,95.95,36.74,45.12
3,59.42,49.58,87.09,36.82,56.38
4,61.63,62.53,111.74,36.99,45.99
4,62.7,61.7,114.65,37.18,42.53
4,62.88,57.49,110.0,37.35,43.21
4,64.23,56.68,102.54,37.48,51.16
4,65.0,56.95,109.96,37.65,48.72
4,65.72,57.53,103.97,37.79,46.05
4,66.34,62.1,111.35,37.96,48.58
4,65.99,65.16,110.18,38.12,46.0
3,65.98,56.73,88.02,38.19,61.74
4,65.14,58.23,104.74,38.33,48.22
3,65.45,55.25,94.05,38.43,63.68
4,65.38,61.19,109.75,38.59,48.86
4,65.01,61.58,113.62,38.76,45.8
3,64.51,58.94,88.83,38.83,64.98
3,64.42,61.62,98.65,38.94,54.31
3,64.91,60.07,95.66,39.04,60.16
3,65.25,62.38,92.34,39.13,63.73
3,66.3,56.33,88.73,39.2,62.73
3,66.75,59.39,95.42,39.29,58.24
3,68.34,57.92,90.05,39.37,70.1
4,69.87,60.5,103.44,39.5,52.44
4,72.35,67.22,114.51,39.67,50.04
4,74.13,69.27,118.79,39.85,53.67
4,75.94,62.42,108.76,40.0,56.32
4,78.42,72.64,117.61,40.18,55.95
4,80.23,73.77,122.76,40.38,54.59
4,81.77,81.57,126.59,40.59,54.01
4,82.91,72.9,117.65,40.77,61.47
4,84.35,85.0,122.49,40.97,59.15
4,85.82,77.78,120.8,41.15,59.62
4,86.88,77.71,119.59,41.34,60.19
4,86.6,74.89,123.15,41.53,61.36
4,85.6,77.85,123.65,41.73,59.06
4,85.01,77.94,129.01,41.94,58.1
4,84.9,81.46,128.69,42.15,56.86
4,84.04,84.89,125.18,42.35,56.1
4,82.59,82.36,126.41,42.55,54.93
4,80.75,67.51,109.69,42.69,63.76
4,78.59,66.75,112.91,42.83,58.23
4,75.39,72.88,123.55,43.02,52.53
3,71.6,71.49,95.42,43.09,69.15
3,68.37,68.68,97.71,43.18,63.24
4,64.96,58.24,109.75,43.31,45.57
4,62.42,53.06,101.12,43.4,49.68
4,59.98,64.28,111.19,43.54,41.89
4,58.17,55.86,105.23,43.64,40.96
4,56.03,53.83,98.76,43.73,40.33
3,55.05,51.21,83.04,43.75,58.79
2,53.86,56.53,77.65,43.41,63.51
3,53.02,44.42,76.94,43.08,54.98
2,53.43,53.72,71.3,42.75,69.5
3,52.98,49.73,86.18,42.79,52.32
3,52.82,47.25,81.98,42.81,50.32
3,53.02,44.99,83.61,42.84,50.68
2,53.91,54.34,67.84,42.52,78.08
3,54.12,50.33,88.35,42.57,48.52
2,54.6,50.06,70.8,42.25,77.25
2,54.68,50.76,75.77,41.94,65.75
3,54.54,49.64,88.18,41.99,45.97
3,54.48,52.75,91.53,42.06,47.22
2,53.2,44.21,63.96,41.75,73.05
3,52.32,46.33,82.32,41.78,48.33
2,51.09,46.87,71.16,41.48,64.15
3,49.23,43.74,82.61,41.51,48.54
3,47.71,43.74,78.77,41.52,51.52
2,46.38,45.1,66.15,41.23,64.97
3,43.39,36.9,79.62,41.25,43.19
2,41.02,35.99,59.8,40.95,59.23
3,39.22,36.36,71.53,40.67,40.19
3,36.72,35.91,70.42,40.39,38.29
3,34.16,26.99,68.15,40.11,37.28
2,32.48,29.48,52.34,39.84,48.39
3,30.4,26.54,63.45,39.57,31.3
2,28.48,25.63,53.71,39.31,41.37
2,27.61,25.98,54.96,39.05,37.2
2,26.78,23.52,41.68,38.8,39.93
3,27.15,22.87,60.96,38.55,29.98
2,27.41,26.21,54.24,38.3,36.68
2,28.18,29.32,57.65,38.07,36.06
3,28.65,26.73,68.38,37.83,27.44
2,29.67,28.99,52.97,37.6,42.74
3,31.36,26.58,61.39,37.37,37.19
3,32.67,32.46,69.97,37.38,34.97
3,34.2,31.21,68.92,37.38,38.98
2,36.58,37.32,60.72,37.16,50.0
3,39.01,34.0,74.56,37.18,37.21
3,41.84,37.59,78.55,37.22,38.95
2,43.89,42.11,64.95,37.0,58.84
2,45.41,41.74,67.8,36.79,58.48
3,47.17,44.17,81.82,36.84,43.9
3,48.57,47.93,84.38,36.91,45.51
3,49.71,44.31,80.83,36.96,48.91
3,50.17,51.64,92.02,37.06,42.62
2,50.37,49.8,67.3,36.84,69.52
3,50.84,46.04,82.39,36.9,50.97
3,50.57,42.18,77.01,36.94,49.84
3,50.88,51.44,89.43,37.02,45.56
2,50.51,41.54,67.14,36.81,67.86
2,49.97,46.59,64.67,36.59,70.84
2,49.28,42.73,61.59,36.38,70.42
2,48.9,42.88,65.26,36.18,69.45
2,48.49,43.81,73.21,36.21,58.88
2,47.85,38.68,60.96,36.0,70.79
3,47.69,43.22,75.43,36.04,48.1
2,48.34,44.57,62.91,35.84,71.76
3,48.7,42.7,77.8,35.89,48.03
2,49.67,45.54,69.15,35.9,65.7
2,51.48,50.51,67.5,35.9,72.6
2,53.14,49.37,71.45,35.92,66.16
2,54.9,51.1,67.12,35.93,76.78
4,57.03,52.49,106.77,36.09,42.81
4,58.93,59.39,103.99,36.24,42.71
3,61.25,53.5,85.99,36.31,56.91
4,64.99,62.36,114.44,36.5,44.22
4,67.68,67.31,110.84,36.68,49.18
3,70.34,62.86,92.36,36.78,68.32
4,72.98,70.11,115.63,36.97,49.91
4,74.94,68.74,116.43,37.16,56.05
4,76.98,71.42,117.92,37.36,53.59
4,78.53,72.52,113.29,37.54,56.24
4,79.94,77.32,124.29,37.76,54.39
4,81.07,74.13,117.87,37.96,56.66
4,81.04,75.32,128.37,38.19,48.92
4,81.31,66.71,112.37,38.36,61.66
4,81.36,79.87,120.69,38.57,56.0
4,80.71,79.52,123.07,38.78,56.0
4,79.41,71.55,118.23,38.97,55.67
4,79.28,70.16,109.65,39.12,60.82
4,77.46,68.54,111.37,39.28,58.78
4,75.71,63.79,113.34,39.45,55.25
4,74.5,69.5,120.07,39.64,51.59
3,72.56,68.82,101.38,39.76,62.37
4,70.64,61.83,108.09,39.91,57.28
4,69.2,67.28,113.57,40.07,49.05
3,69.48,69.06,100.02,40.18,63.42
4,68.67,60.78,106.36,40.31,54.13
4,68.02,66.81,110.81,40.47,51.32
4,67.35,58.24,107.4,40.6,48.18
4,66.72,63.05,105.14,40.73,50.82
4,66.1,65.58,105.09,40.86,49.72
4,66.28,63.77,104.07,40.98,49.18
4,66.69,66.7,111.45,41.13,47.02
3,66.94,57.53,92.03,41.2,63.25
4,67.21,57.68,106.16,41.33,51.57
4,68.0,59.52,106.01,41.45,53.88
4,68.71,68.45,114.76,41.61,51.85
4,69.45,68.66,116.57,41.78,48.94
4,69.6,59.66,109.04,41.91,51.35
4,69.95,64.35,106.93,42.04,53.99
4,70.11,61.86,109.47,42.18,52.11
4,69.55,67.75,117.73,42.34,45.74
4,69.46,61.03,107.19,42.47,52.05
4,66.16,61.07,110.63,42.61,48.68
3,63.2,60.62,94.85,42.68,57.88
3,60.14,50.97,83.77,42.71,60.02
4,57.3,54.19,104.27,42.82,44.62
3,54.46,52.31,81.68,42.84,55.31
3,51.09,42.35,83.4,42.87,47.81
2,48.22,46.05,62.97,42.54,70.71
3,44.66,40.11,73.92,42.23,47.33
3,41.39,37.02,76.27,42.23,39.46
2,38.21,34.55,57.22,41.92,59.05
3,35.29,35.05,79.65,41.94,33.74
3,33.19,31.06,68.65,41.63,30.91
3,31.13,24.41,63.68,41.33,33.9
2,30.04,31.39,51.93,41.04,40.6
2,28.75,27.62,53.49,40.75,41.15
3,28.46,29.88,65.03,40.47,31.92
3,27.89,29.09,69.75,40.19,28.76
2,28.61,27.72,54.55,39.92,42.16
2,28.56,28.06,53.09,39.65,43.09
2,28.77,28.3,53.56,39.38,41.2
2,29.44,24.8,49.93,39.12,44.68
2,30.03,28.54,55.41,38.87,42.5
2,31.8,29.5,54.84,38.62,47.69
2,32.85,32.26,56.91,38.38,43.44
3,33.62,31.33,71.51,38.38,34.53
2,34.25,32.92,59.1,38.14,48.91
3,34.65,26.4,63.94,37.9,40.71
3,35.96,31.43,71.39,37.91,39.6
3,36.89,29.24,68.71,37.68,41.0
3,37.3,28.14,68.04,37.45,40.46
3,37.43,33.09,73.49,37.47,38.96
3,36.7,30.83,74.77,37.49,37.03
2,36.09,33.77,50.59,37.27,58.6
3,35.37,31.99,63.3,37.05,41.99
2,34.99,32.65,56.33,36.83,51.94
2,32.97,29.14,57.69,36.62,43.14
2,32.12,27.14,50.39,36.41,50.02
2,31.77,30.33,52.87,36.2,46.31
3,30.95,25.58,63.62,36.0,32.69
2,31.01,25.14,45.49,35.8,52.87
2,30.35,28.81,55.37,35.61,45.74
3,29.92,28.51,63.1,35.42,30.18
2,29.82,23.63,51.06,35.23,44.05
2,29.89,29.17,51.03,35.05,43.66
3,30.03,30.09,67.36,35.06,33.52
3,30.71,29.2,73.8,35.09,27.64
2,32.28,26.68,51.86,34.91,49.23
3,33.57,32.09,74.14,34.95,35.04
3,36.2,32.12,65.31,34.95,38.3
3,39.05,36.38,74.39,34.99,40.78
2,41.39,41.85,63.53,34.81,54.67
2,44.83,38.98,61.57,34.63,65.13
3,46.99,48.84,83.78,34.71,44.1
3,49.75,47.77,81.91,34.78,48.88
2,52.18,47.25,66.86,34.79,71.64
4,55.13,52.07,102.16,34.94,39.32
4,57.7,52.63,100.14,35.08,45.14
4,59.49,52.35,101.63,35.22,48.48
3,61.4,62.11,99.31,35.36,53.76
3,62.67,54.29,87.56,35.45,56.73
3,64.26,56.77,95.93,35.57,58.26
4,64.94,62.43,109.81,35.74,46.54
4,65.1,58.77,108.78,35.91,48.28
3,65.34,66.41,96.36,36.03,57.46
4,65.43,59.79,105.2,36.19,48.73
4,65.01,62.5,109.05,36.36,46.74
3,63.83,61.76,89.78,36.45,67.22
3,63.31,61.84,91.18,36.54,60.44
4,62.5,51.15,106.75,36.7,45.82
4,62.88,55.76,109.6,36.87,47.25
3,62.7,61.08,95.03,36.98,58.38
3,63.34,60.91,94.81,37.09,61.33
4,63.29,63.89,111.13,37.26,43.14
4,62.64,54.21,103.06,37.4,46.08
4,62.85,61.02,110.63,37.57,41.72
4,63.47,63.5,110.63,37.73,46.13
3,64.08,54.88,86.55,37.8,62.46
4,65.14,55.8,99.37,37.92,51.92
3,65.24,61.53,96.37,38.03,61.08
4,65.47,59.27,107.4,38.18,43.11
4,68.08,61.88,104.11,38.32,49.71
4,68.78,69.04,116.13,38.5,49.11
4,70.52,61.57,109.58,38.66,50.39
3,72.05,67.08,94.63,38.76,70.53
4,73.27,67.07,111.13,38.92,53.35
4,74.12,75.84,121.21,39.12,54.22
4,75.14,62.19,107.44,39.27,57.2
4,75.03,64.8,118.27,39.45,54.61
4,74.95,70.04,116.12,39.63,51.14
4,74.53,72.23,115.47,39.81,54.66
4,73.86,64.67,119.32,39.99,49.61
4,73.28,60.27,107.64,40.13,59.71
4,71.78,65.1,115.51,40.31,49.27
4,69.07,63.58,116.9,40.48,46.65
4,66.9,61.13,107.27,40.62,51.1
4,65.05,56.39,97.83,40.72,52.55
4,62.74,61.7,109.03,40.86,45.4
3,59.71,54.05,90.82,40.93,53.84
3,57.37,57.56,93.29,41.0,53.3
4,55.2,47.63,96.66,41.09,43.34
2,52.41,41.57,62.19,40.8,75.4
3,49.9,48.0,81.09,40.83,50.27
3,48.21,51.02,89.19,40.9,43.17
2,46.18,44.88,68.25,40.61,57.51
2,44.63,39.37,61.08,40.33,62.16
3,43.98,40.43,74.5,40.33,45.53
2,42.7,44.41,62.11,40.06,58.24
3,41.69,37.2,75.18,40.07,40.65
2,43.65,40.17,60.2,39.8,64.58
2,45.4,40.55,62.91,39.53,61.79
2,47.23,36.1,50.35,39.27,75.72
3,48.61,45.61,82.78,39.32,47.1
3,49.68,37.96,77.22,39.34,50.92
3,50.3,49.72,87.75,39.4,44.92
3,51.67,50.88,85.34,39.46,47.29
3,52.34,48.68,86.16,39.52,48.49
2,53.43,52.29,76.36,39.53,66.86
3,53.63,50.8,85.38,39.59,50.81
3,53.12,45.75,85.52,39.64,47.57
3,53.64,45.8,78.71,39.67,56.51
2,52.88,46.96,69.74,39.41,69.95
2,51.52,47.01,71.19,39.15,64.42
2,49.68,43.15,63.61,38.89,70.37
3,48.6,44.28,76.0,38.91,51.36
3,47.69,40.75,74.63,38.93,48.69
2,46.66,44.98,60.59,38.68,72.35
3,44.9,41.72,84.26,38.73,37.91
3,43.72,41.2,80.76,38.77,38.88
3,42.89,33.96,77.94,38.8,40.96
2,41.35,40.34,61.02,38.55,60.87
2,40.07,42.63,64.25,38.31,51.06
3,38.77,46.15,80.05,38.35,38.92
3,38.56,39.84,73.54,38.36,37.15
3,37.79,37.4,73.22,38.38,42.57
3,38.63,36.07,72.5,38.39,35.69
3,38.86,37.28,75.01,38.41,39.78
3,39.12,34.13,75.17,38.43,36.26
3,40.25,35.57,71.29,38.43,41.21
3,41.57,38.26,81.53,38.48,38.49
3,43.97,41.89,81.59,38.52,41.52
2,46.33,37.75,66.93,38.28,59.26
3,48.25,45.74,84.85,38.34,46.29
3,50.15,46.99,86.15,38.4,46.18
3,52.38,43.59,76.97,38.43,53.29
4,55.12,55.89,99.94,38.55,41.91
4,57.4,47.29,98.23,38.66,42.98
4,60.35,60.85,105.8,38.8,44.64
4,62.35,52.62,100.88,38.92,49.1
4,64.44,58.31,104.46,39.06,45.99
4,65.75,61.99,111.24,39.22,46.11
4,67.44,62.12,110.47,39.37,48.69
4,67.93,67.78,112.7,39.54,50.31
4,68.91,65.14,107.86,39.68,52.57
4,67.29,64.29,107.4,39.82,51.59
4,66.24,64.32,113.75,39.99,49.75
4,65.29,62.35,111.03,40.15,42.6
4,64.22,60.37,107.62,40.28,44.58
4,63.4,56.5,103.17,40.41,44.82
4,62.77,61.67,109.77,40.55,45.33
4,62.36,57.83,108.15,40.69,45.51
3,60.96,50.29,86.14,40.74,59.21
4,60.52,59.85,108.28,40.88,44.01
4,60.49,47.97,100.81,40.99,45.09
4,60.37,58.56,107.14,41.12,38.48
3,60.81,59.91,88.86,41.18,56.46
4,61.4,55.0,102.95,41.29,50.26
4,62.4,56.86,106.84,41.42,44.07
3,63.91,53.73,83.77,41.46,65.96
3,65.78,60.84,89.92,41.52,62.75
4,67.82,58.25,103.85,41.64,49.23
4,69.51,59.72,114.38,41.8,45.32
4,71.29,63.27,110.16,41.94,53.12
4,72.96,70.05,118.22,42.11,47.12
3,74.68,68.5,99.55,42.2,67.86
4,76.53,76.73,119.49,42.38,54.81
4,77.81,70.16,112.31,42.52,59.85
4,78.8,76.78,125.0,42.72,51.95
4,79.89,71.16,111.93,42.86,55.79
4,80.86,70.37,117.18,43.02,60.68
4,82.01,77.77,125.55,43.21,55.31
4,81.99,71.83,121.13,43.39,52.94
4,80.5,70.79,116.97,43.55,62.28
4,79.36,75.23,118.39,43.71,57.61
4,77.98,74.95,120.82,43.88,53.73
4,76.81,71.05,119.09,44.04,52.77
4,74.64,75.21,121.0,44.21,52.61
3,73.5,73.44,105.09,44.32,65.76
3,71.86,70.0,104.1,44.42,60.97
4,69.18,60.44,109.49,44.54,50.95
3,67.26,64.93,99.71,44.62,59.15
3,65.17,55.38,94.03,44.68,57.03
3,62.97,59.21,86.61,44.71,61.77
4,61.26,54.13,99.87,44.79,48.16
4,59.61,51.82,103.36,44.88,44.66
3,57.48,51.56,90.3,44.93,50.86
4,56.19,49.08,98.27,45.0,44.39
2,54.66,51.93,68.97,44.64,78.52
2,54.58,48.26,70.38,44.29,71.33
2,54.17,53.45,74.42,43.94,68.53
3,53.65,45.25,79.23,43.94,54.78
3,54.37,56.35,89.92,43.99,48.4
3,54.17,42.14,76.18,43.65,60.35
3,55.43,53.48,87.69,43.69,50.61
4,55.55,49.37,99.05,43.77,45.12
4,56.18,49.77,99.67,43.86,42.71
4,56.66,49.78,98.44,43.94,42.27
4,56.2,49.72,98.97,44.02,43.98
3,55.33,53.34,85.06,44.04,52.32
3,54.98,47.8,81.57,44.06,55.49
3,54.47,42.35,76.2,43.71,55.32
3,53.96,46.13,86.28,43.75,49.64
3,53.13,46.39,83.83,43.77,52.46
2,51.36,47.49,70.59,43.43,68.83
3,49.52,43.57,85.95,43.46,46.1
3,47.01,44.91,80.6,43.48,45.4
2,44.3,40.07,68.2,43.14,56.0
3,42.23,41.88,75.3,42.82,43.78
3,40.5,38.63,78.3,42.82,39.57
3,38.3,32.65,69.85,42.5,38.57
3,35.77,36.13,79.35,42.51,29.73
3,32.73,28.14,71.35,42.2,31.98
2,31.02,30.58,55.56,41.89,44.95
2,29.39,26.91,45.62,41.59,48.46
2,26.94,27.15,52.97,41.29,37.85
3,26.66,26.21,64.82,40.99,25.98
2,26.52,23.38,48.82,40.71,44.13
3,26.47,23.44,58.38,40.42,32.35
3,26.7,22.24,64.2,40.15,30.75
2,27.46,25.1,55.44,39.87,36.75
2,28.79,28.66,50.9,39.61,44.93
2,30.25,31.5,59.53,39.34,37.53
3,31.94,31.69,71.29,39.08,28.57
3,33.4,34.82,69.98,38.83,33.77
2,35.06,35.98,65.93,38.58,43.72
3,37.13,33.21,72.34,38.59,37.82
3,38.46,35.7,77.19,38.62,35.62
3,39.97,35.65,74.05,38.63,37.41
3,41.26,33.24,72.51,38.64,37.9
3,43.1,37.94,69.04,38.39,44.44
3,45.05,38.63,75.36,38.42,46.06
2,45.91,45.07,63.6,38.17,62.07
3,46.84,47.25,83.48,38.23,43.82
3,47.39,40.45,76.9,38.26,48.53
2,47.48,40.41,66.19,38.02,63.88
3,47.15,43.79,77.52,38.05,51.53
3,46.79,43.57,79.85,38.09,45.12
3,46.83,45.38,78.19,38.13,48.6
3,46.35,41.48,80.73,38.17,41.81
3,46.41,41.41,77.29,38.2,45.14
3,46.19,45.83,85.31,38.26,44.17
2,45.43,44.06,66.32,38.02,65.27
2,45.14,44.81,68.24,37.79,58.62
3,45.71,41.09,79.44,37.83,44.62
3,45.57,42.09,76.26,37.86,45.88
2,46.18,46.7,66.25,37.63,62.88
2,47.35,46.28,72.93,37.64,59.54
3,49.58,48.93,83.29,37.7,45.73
3,52.23,43.53,82.48,37.75,51.79
2,54.61,53.5,71.39,37.76,70.83
3,57.4,55.65,87.11,37.83,56.0
3,50.95,42.25,81.48,30.23,47.3
3,52.29,47.21,82.74,30.33,51.39
2,54.1,54.54,69.47,30.37,71.47
4,55.37,52.38,96.75,30.53,47.17
4,56.12,53.06,103.72,30.71,40.99
4,57.18,46.1,100.32,30.88,44.23
4,57.17,50.69,104.19,31.06,42.7
3,57.3,57.05,91.11,31.19,54.33
3,57.08,46.8,83.28,31.28,55.35
3,56.69,57.17,91.64,31.41,46.4
4,55.64,57.18,112.13,31.62,34.37
3,53.73,52.34,85.15,31.72,49.93
2,51.83,50.81,67.7,31.75,73.58
2,50.12,43.88,62.72,31.76,71.62
2,48.33,42.99,63.68,31.78,64.14
3,46.02,41.73,78.5,31.85,42.79
2,44.45,40.06,65.46,31.87,56.41
3,42.51,35.21,71.57,31.92,43.66
2,40.72,33.49,51.35,31.79,69.44
2,38.19,35.04,56.09,31.67,57.8
3,35.74,33.43,73.98,31.73,34.56
3,34.19,32.62,74.81,31.78,33.31
2,32.62,29.23,51.13,31.66,52.36
2,31.53,27.55,50.07,31.54,49.54
2,30.03,28.68,49.12,31.42,47.25
3,29.48,27.85,67.45,31.46,28.9
3,29.09,23.28,59.99,31.46,31.46
2,29.41,27.96,54.63,31.34,40.41
2,29.69,28.64,49.57,31.23,44.66
2,30.82,28.68,50.93,31.11,46.25
3,32.36,30.64,66.16,31.14,33.68
3,33.34,29.52,74.18,31.2,35.28
3,34.61,30.14,71.43,31.25,36.4
3,37.45,34.04,73.5,31.31,36.43
3,38.76,37.34,72.26,31.36,40.31
3,40.32,39.42,78.5,31.43,40.19
3,41.73,37.6,71.79,31.48,41.5
3,43.07,37.81,78.63,31.56,40.1
2,44.01,40.94,63.86,31.57,59.07
2,43.42,43.51,65.45,31.6,60.59
3,43.62,41.26,79.53,31.68,40.88
2,42.7,37.56,61.54,31.68,59.74
3,42.17,40.01,74.79,31.74,41.51
3,41.56,43.72,75.86,31.8,41.91
3,41.21,40.78,80.81,31.89,39.68
3,39.86,39.97,74.92,31.94,38.54
3,39.35,32.1,71.16,31.99,43.09
2,38.16,32.25,57.56,31.86,50.85
2,37.9,37.26,60.13,31.74,50.98
3,36.93,36.0,72.95,31.79,37.8
2,37.39,40.65,62.54,31.8,49.02
2,37.53,34.88,58.86,31.68,53.44
2,37.76,34.8,58.58,31.56,56.99
3,37.95,34.17,72.98,31.61,38.72
2,38.99,36.77,63.74,31.62,51.75
3,40.0,31.76,68.26,31.66,45.53
3,41.5,38.12,75.36,31.72,43.8
2,42.62,37.27,57.99,31.6,65.11
2,44.66,39.78,59.72,31.48,72.51
2,47.21,45.66,69.22,31.52,60.68
3,49.44,47.53,87.29,31.63,47.52
3,52.38,52.34,82.12,31.72,52.92
4,55.5,45.24,96.76,31.86,41.77
4,57.97,52.68,100.99,32.03,40.43
4,60.57,57.49,106.96,32.21,42.49
4,63.05,62.2,106.5,32.39,48.45
3,64.88,64.3,98.06,32.54,57.03
4,67.02,59.43,106.42,32.72,50.62
4,68.87,56.71,105.92,32.9,49.54
4,69.84,57.72,104.84,33.07,55.46
4,70.27,59.55,108.03,33.26,54.09
4,70.5,66.29,116.47,33.47,48.93
4,70.6,67.03,115.58,33.68,53.3
3,70.52,60.35,91.36,33.8,67.28
4,70.05,66.35,112.21,33.99,48.01
3,69.52,66.83,97.84,34.13,63.71
4,67.87,67.94,110.89,34.32,50.31
3,66.01,62.48,98.04,34.45,62.34
3,64.78,58.3,97.62,34.59,58.54
3,63.5,55.14,89.0,34.69,63.3
4,61.87,60.82,109.67,34.87,45.07
3,60.21,47.99,80.64,34.93,61.88
4,59.39,55.17,105.49,35.09,42.51
4,58.59,59.33,110.23,35.27,42.9
3,57.85,47.63,78.82,35.33,61.43
4,56.89,55.47,103.11,35.48,42.7
3,57.36,57.85,91.22,35.58,50.87
4,57.23,50.5,97.19,35.71,46.0
4,57.46,49.98,93.94,35.82,47.88
3,58.65,55.51,90.97,35.92,56.11
4,58.73,54.05,104.46,36.07,42.76
4,59.13,53.52,102.87,36.21,45.08
4,59.83,52.28,105.58,36.37,42.21
4,60.76,56.06,105.91,36.52,45.36
3,61.81,58.98,90.18,36.62,56.68
4,60.95,55.7,101.58,36.75,45.43
4,61.1,60.42,109.13,36.92,44.82
4,61.18,57.32,99.85,37.05,46.67
3,60.45,52.42,84.58,37.11,56.8
4,59.2,53.39,99.93,37.24,45.19
3,59.06,53.84,89.37,37.32,55.03
4,57.98,49.47,98.12,37.44,47.62
4,55.38,52.61,101.27,37.57,41.42
3,53.68,46.69,82.3,37.63,52.63
3,52.35,52.57,92.41,37.72,44.37
3,49.65,47.72,81.69,37.77,48.58
3,47.07,44.91,77.31,37.8,42.95
2,43.99,36.15,56.82,37.57,64.66
3,41.36,34.61,70.97,37.58,46.12
2,38.68,35.03,61.67,37.35,53.92
2,35.9,29.98,48.89,37.13,56.68
3,32.64,29.12,71.26,37.14,31.32
2,30.79,28.36,50.87,36.93,47.34
2,29.15,27.44,53.49,36.71,39.28
2,27.83,26.27,46.45,36.5,44.46
3,27.36,26.07,67.85,36.5,30.54
3,26.68,26.65,76.44,36.54,23.56
3,26.38,23.64,64.08,36.33,25.56
2,26.43,22.66,46.53,36.13,43.27
2,25.51,24.25,47.74,35.93,38.45
2,26.64,23.6,42.67,35.73,42.77
2,27.57,25.63,54.08,35.54,39.04
2,28.85,26.39,49.79,35.35,42.32
3,29.85,28.41,67.64,35.36,28.03
2,30.29,29.63,56.46,35.17,39.48
2,31.11,27.56,51.47,34.99,48.59
2,32.06,28.66,55.79,34.81,43.05
2,32.44,30.96,55.63,34.63,46.5
2,33.71,32.24,59.95,34.46,48.01
2,33.73,30.05,54.78,34.29,47.65
2,33.18,31.29,54.96,34.12,49.8
2,32.51,32.07,49.89,33.96,51.72
3,32.57,31.59,67.47,33.97,33.09
2,31.93,29.85,46.61,33.81,50.64
3,31.48,29.66,70.43,33.84,31.86
2,30.72,19.68,51.48,33.68,44.11
2,29.73,32.4,58.8,33.52,37.5
2,29.44,27.33,45.39,33.37,51.42
2,28.59,26.97,59.45,33.22,34.47
2,27.87,22.94,49.45,33.07,42.76
2,27.33,27.05,46.97,32.93,44.08
2,26.42,24.75,48.8,32.78,44.21
2,27.06,24.34,42.88,32.64,44.61
3,27.02,24.59,63.46,32.65,29.84
2,27.65,26.23,51.32,32.51,41.42
2,28.3,26.48,52.57,32.38,41.4
2,29.29,24.61,48.53,32.25,47.01
3,31.12,27.29,66.6,32.27,33.38
3,33.3,32.09,68.8,32.3,36.37
2,34.48,31.94,58.04,32.17,47.08
3,37.01,37.0,75.14,32.23,36.6
3,39.51,36.28,70.66,32.27,41.81
3,42.34,41.22,74.36,32.32,43.97
3,44.92,37.08,73.58,32.37,45.02
3,47.89,40.37,75.4,32.43,52.89
3,50.25,46.04,82.15,32.51,47.17
3,52.9,49.22,87.34,32.62,44.37
2,54.58,46.35,63.72,32.62,81.16
4,56.32,48.08,101.06,32.78,41.86
4,58.21,54.27,103.36,32.95,40.35
3,59.31,62.41,98.19,33.1,49.54
4,60.02,58.79,106.32,33.27,44.66
3,60.43,54.31,83.87,33.36,57.59
4,60.38,53.32,105.86,33.53,43.55
4,60.29,58.11,106.15,33.7,42.84
4,60.3,57.76,109.23,33.89,41.43
4,59.54,55.19,106.07,34.06,46.66
4,58.66,51.51,100.63,34.21,46.27
4,58.14,46.11,99.78,34.35,45.53
3,57.43,54.86,91.46,34.46,51.02
4,57.55,51.9,102.29,34.61,43.83
4,57.92,51.45,95.82,34.74,44.56
3,57.41,49.08,88.87,34.84,48.37
4,57.16,48.34,100.23,34.98,43.77
